/home/reyerchu/_v1126	ABANDON	RESOLVES	harvest/worktree-triage-jharvest	a7b1ed913e21485660bfa3d9d5ba69042dabaea4
/home/reyerchu/_v1290	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	69fa7107d6a2dde02ef35484f99e6ac8f8d5a9ee
/home/reyerchu/vibe-ic-wt-a3prov	LANDED	RESOLVES	harvest/worktree-triage-jharvest	bcaa9bc9e70a03a335cbdeaa7459493072d871e5
/home/reyerchu/vibe-ic-wt-caravel-slew-drv2	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	b2c404a99d448cc938ee0238ab72c5d06e769bbc
/home/reyerchu/vibe-ic-wt-caravel-slew-drv3	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	33d256659929
/home/reyerchu/vibe-ic-wt-subservient-l10-cpu-oracle	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	77339fb8dd41f8b6f058092e8a8e3a6bbb1480b7
/tmp/anchorfix	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	39106db564a2fd7cbd637ce10130e975e69460ad
/tmp/claude-1000/-home-reyerchu/4b968d04-058f-4158-87d8-380f5eedccae/scratchpad/vibeic-check	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	694b3dc0dcfb1e220674ec980cc793b385314460
/tmp/claude-1000/-home-reyerchu/4b968d04-058f-4158-87d8-380f5eedccae/scratchpad/vibeic-decouple	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	788af6188b066c209dcffbc847dfb48ca201d07c
/home/reyerchu/_advkill_lgate	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	1c926d0c7a57795401f73de743fc31a60cd3cb84
/home/reyerchu/_adv_lgate_unknown	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	fa7c1382660a8d08d979b53f996979c7cc84feb8
/home/reyerchu/_agentjob_i1027rw/wt	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	a925fcb35e92a4beb2240869fe1d8f79b19cca1e
/home/reyerchu/_agentjob_lgate/gate	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	bd20fc88d40bab2628686b4d2f8d24d28e7be81b
/home/reyerchu/_agent_scratch_sub_gf180_11029/wt_pr	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	f60c654ba01745cf116773a58a7073fa8c55ec78
/home/reyerchu/AI_IC_design/_jm9_base	LANDED	NO_INSTRUCTION	-	-
/home/reyerchu/AI_IC_design/_jm9_wt	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	bcb0beb669b55a8c2ecc1aeafacb474ccb08ea57
/home/reyerchu/AI_IC_design/_jppasearch_wt	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	8bd7fe74cd5911d04dfbff5e9ff2efc1a43fc048
/home/reyerchu/AI_IC_design/wt-all	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	e6370636c5eb77ed4c4a67435753341fd36161e9
/home/reyerchu/AI_IC_design/wt-all2	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	81ef726f88fa404078a23c770bd88d8a46098bb2
/home/reyerchu/AI_IC_design/wt-gint-twopaths	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	fc4db8ecbd49b15d744f95066a544da595bcae01
/home/reyerchu/AI_IC_design/wt-jw2-placement	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	aea73f4c6c1274249ef7ecdf2a500066b7177511
/home/reyerchu/AI_IC_design/wt_jwire2	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	4c77f7f0ae43915d5f550e4b096b0e9ef8144710
/home/reyerchu/AI_IC_design/wt-w3-unforgeable	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	57adb87274cbb75e28eacba6deefdcff3fab579f
/home/reyerchu/_c_o_caravel_user_project_sky130A_c2_scratch/r8/main	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	d9b72217b028b51aead7545fe0c959a5e7cd06a5
/home/reyerchu/_c_o_caravel_user_project_sky130A_c2_scratch/wt	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	688aad2d32d611234bbe58eca55753be7496552b
/home/reyerchu/_c_o_edge_llm_accel_nangate45_c2_scratch/wt_scope	LANDED	RESOLVES	harvest/worktree-triage-jharvest	1f2aa7fefd8924f9be607ae16ccbc07167f5c25d
/home/reyerchu/_c_o_edge_llm_accel_nangate45_c2_scratch/wt_sdc	LANDED	RESOLVES	harvest/worktree-triage-jharvest	4ec43a6ed578e14bfe0f8dc1b612f4ec5f8307ac
/home/reyerchu/_c_o_edge_llm_accel_nangate45_c3_scratch/wt	LANDED	RESOLVES	harvest/worktree-triage-jharvest	9f41f420c5009a6a67927cf3ec4d9fa4b7e4f7df
/home/reyerchu/_c_o_edge_llm_accel_nangate45_scratch/wt_cdc	LANDED	RESOLVES	harvest/worktree-triage-jharvest	81211669ff01c2b2a09d5a5d6b71028f230eaefa
/home/reyerchu/_c_o_edge_llm_accel_nangate45_scratch/wt_run	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	791ba9807252bf44e4220cb39cff751d1f6b4612
/home/reyerchu/_c_o_edge_llm_matmul_accel_nangate45_scratch/wt_pr	LANDED	RESOLVES	harvest/worktree-triage-jharvest	1dbe4ec61e3a1e678d676e89e10f69fd76d91ac9
/home/reyerchu/_c_o_edge_llm_matmul_accel_nangate45_scratch/wt_pr2	LANDED	RESOLVES	harvest/worktree-triage-jharvest	3175d1f2f507131ba1585429e82d200a67f98496
/home/reyerchu/_c_rt_edge_llm_accel_scratch/wt_prose	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	8b69a09570778dfbf09298645f77b919c7d3f067
/home/reyerchu/_c_rt_sha256_scratch/wt	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	639717eea3857ae51ba194730d95e5a627c7a98d
/home/reyerchu/_c_rt_u_hawaii_adc_scratch/wt_fix	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	c5b4371a7ce5d223b6168c0180f0d9b1efee7653
/home/reyerchu/_d7wt/fix	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	df8517ad9fa772bf3286b3d83bbe2dc8d47c6472
/home/reyerchu/_d9_p1c	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	169d55af84081a34c504b62a8fb5a421fe63e16f
/home/reyerchu/_fga_scratch/wt	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	1dccf45b058ee500e72a76a9a9e1ad51476cc35c
/home/reyerchu/_fix904_scratch/wt	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	76431790a0e11140bcda178848746c2100ec1aaa
/home/reyerchu/_j4reds2/base	LANDED	NO_INSTRUCTION	-	-
/home/reyerchu/_j4reds3/base	LANDED	NO_INSTRUCTION	-	-
/home/reyerchu/_jcap_priv/wt	LANDED	NO_INSTRUCTION	-	-
/home/reyerchu/_jppa_agent/wt	LANDED	RESOLVES	harvest/worktree-triage-jharvest	9e6ec929e886b559b53245a92adab28def45f804
/home/reyerchu/_jppa_metrics/wt	LANDED	RESOLVES	harvest/worktree-triage-jharvest	09fcb13bc9d44ad64ff7f9717944a7480a87202d
/home/reyerchu/_ld/wt	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	31fb2c1efe49b8f2579fce73d1f18d1a60ca0cd5
/home/reyerchu/_LRNdh	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	713f0209faa28b223da6bac121ef4a9ca6b3df44
/home/reyerchu/_nv/wt	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	3c571157f9bb86e180dd4b5821893e92d93c7622
/home/reyerchu/_orfs/wt	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	a1a89146bba2561bd500f5448efdd35e9717159a
/home/reyerchu/_ptmo_priv/ppa	LANDED	NO_INSTRUCTION	-	-
/home/reyerchu/_smrg_priv/smrg_base	LANDED	NO_INSTRUCTION	-	-
/home/reyerchu/wt922	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	de96c3cba00c656202c88dc61dc856ebb2d0210b
/home/reyerchu/wt_k3_dep	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	671f5a0b49c543f69c2e3e5c4ad15859903ca2f3
/home/reyerchu/_wt_sha256_sta	RECOVER	RESOLVES	harvest/worktree-triage-jharvest	23f7b6500c3bb36222f4fbe752c837f0fd936ffa
