/home/reyerchu/_ctrl3	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/programs/gate_discloses_denominator_check.py
/home/reyerchu/_gf180_priv/wt	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/programs/eda_report_audit.py
/home/reyerchu/_i_batch103	DIFFERS	benchmark-data/evaluation/verilogeval_human/RESULT.md
/home/reyerchu/_i_batchv2	DIFFERS	benchmark-data/evaluation/verilogeval_human/RESULT.md
/home/reyerchu/_i_batchv3	DIFFERS	benchmark-data/evaluation/verilogeval_human/RESULT.md
/home/reyerchu/_i_solo_1126	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/programs/gate_host_independence_check.py
/home/reyerchu/_jcorpus/tree	DIFFERS	RESULT.md
/home/reyerchu/_jppa_search/tree	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/programs/_ppa/backends/__init__.py
/home/reyerchu/_steps68	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/agents/ic-expert-agent.md
/home/reyerchu/_v1290	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/programs/tests/matrix_63x8/waivers.py
/home/reyerchu/vibe-ic-wt-caravel-slew-drv2	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/programs/phase3_one_shot_runner.py
/home/reyerchu/vibe-ic-wt-caravel-slew-drv3	NO_CITED_PATH_RESOLVED	
/home/reyerchu/vibe-ic-wt-subservient-l10-cpu-oracle	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/programs/l10_tb_conformance_check.py
/tmp/anchorfix	DIFFERS	tools/vibeic-eda/sync_image_version.py
/tmp/claude-1000/-home-reyerchu/4b968d04-058f-4158-87d8-380f5eedccae/scratchpad/vibeic-check	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/programs/_eda_image.py
/tmp/claude-1000/-home-reyerchu/4b968d04-058f-4158-87d8-380f5eedccae/scratchpad/vibeic-decouple	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/mcp-eda/INSTALL_GUIDE.md
/home/reyerchu/_advkill_lgate	DIFFERS	README.md
/home/reyerchu/_adv_lgate_unknown	DIFFERS	tools/gatekeeper-land-differential.sh
/home/reyerchu/_agentjob_i1027rw/wt	DIFFERS	benchmark-data/BENCHMARK_IC_CAMPAIGN_STATUS.md
/home/reyerchu/_agentjob_lgate/gate	DIFFERS	tools/gatekeeper-land-differential.sh
/home/reyerchu/_agent_scratch_sub_gf180_11029/wt_pr	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/data/riscv_isa_ref_oracle/common.inc
/home/reyerchu/AI_IC_design/_jm9_wt	DIFFERS	RESULT.md
/home/reyerchu/AI_IC_design/_jppasearch_wt	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml
/home/reyerchu/AI_IC_design/wt-all	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/programs/INDEX.md
/home/reyerchu/AI_IC_design/wt-all2	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/programs/gen_program_inventory.py
/home/reyerchu/AI_IC_design/wt-gint-twopaths	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/programs/PROGRAM_INVENTORY.json
/home/reyerchu/AI_IC_design/wt-jw2-placement	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/programs/phase3_one_shot_runner.py
/home/reyerchu/AI_IC_design/wt_jwire2	DIFFERS	.github/PULL_REQUEST_TEMPLATE.md
/home/reyerchu/AI_IC_design/wt-w3-unforgeable	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/benchmark/score_iverilog_tb.py
/home/reyerchu/_c_o_caravel_user_project_sky130A_c2_scratch/r8/main	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/programs/metal_fill/metal_fill.py
/home/reyerchu/_c_o_caravel_user_project_sky130A_c2_scratch/wt	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/programs/phase3_one_shot_runner.py
/home/reyerchu/_c_o_edge_llm_accel_nangate45_scratch/wt_run	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/programs/rtl_scan_scope.py
/home/reyerchu/_c_rt_edge_llm_accel_scratch/wt_prose	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/programs/spi_protocol_synth.py
/home/reyerchu/_c_rt_sha256_scratch/wt	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/programs/spi_protocol_synth.py
/home/reyerchu/_c_rt_u_hawaii_adc_scratch/wt_fix	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/programs/declared_pdk_is_the_pdk_used_check.py
/home/reyerchu/_d7wt/fix	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml
/home/reyerchu/_d9_p1c	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml
/home/reyerchu/_fga_scratch/wt	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_macro_obs_gate_enforcement_declared.py
/home/reyerchu/_fix904_scratch/wt	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml
/home/reyerchu/_ld/wt	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_signoff_medlow_backlog_gaps.py
/home/reyerchu/_LRNdh	DIFFERS	docs/research/2026-08-19-deepseek-harness-mechanism-study.md
/home/reyerchu/_nv/wt	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/conftest.py
/home/reyerchu/_orfs/wt	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/programs/achieved_period_recorded_check.py
/home/reyerchu/wt922	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/programs/signoff_audit.py
/home/reyerchu/wt_k3_dep	DIFFERS	tools/gatekeeper-land.sh
/home/reyerchu/_wt_sha256_sta	DIFFERS	vibe-ic-marketplace/plugins/vibe-ic/programs/spec_declaration_emit.py
